LG19 10
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 13.7127
 6.5 3.71 2.83 15.3585
 6.9 3.93 2.92 13.6469
 8.26 4.58 3.4 0
ME05 10
 2.5 1 2.5 -1.07666
 3 1.5 2.5 -1.61999
 3.5 1.7 2.5 0.698649
 3.1 1.5 2.5 -1.001
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 14.0328
 6.5 3.71 2.83 15.6501
 6.9 3.93 2.92 13.9063
 8.2 4.55 3.37 0
MD04 10
 2.5 1 2.5 -1.08606
 3 1.5 2.5 -1.88546
 3.5 1.7 2.5 0.974324
 3.1 1.5 2.5 -1.001
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 13.9753
 6.5 3.71 2.83 15.5243
 6.9 3.93 2.92 13.7969
 8.28 4.59 3.4 0
MD06 10
 2.5 1 2.5 -1.08689
 3 1.5 2.5 -1.75522
 3.5 1.7 2.5 0.844206
 3.1 1.5 2.5 -1.001
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 14.1626
 6.5 3.71 2.83 15.6821
 6.9 3.93 2.92 13.9371
 8.15 4.52 3.36 0
MD02 10
 2.5 1 2.5 -1.074
 3 1.5 2.5 -1.90161
 3.5 1.7 2.5 0.9782
 3.1 1.5 2.5 -1.001
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 13.7247
 6.5 3.71 2.83 15.3072
 6.9 3.93 2.92 13.6043
 8.28 4.59 3.4 0
ME03 10
 2.5 1 2.5 -1.08076
 3 1.5 2.5 -1.63314
 3.5 1.7 2.5 0.715971
 3.1 1.5 2.5 -1.001
 3.3 1.6 2.5 -1.001
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 13.8566
 6.5 3.71 2.83 15.4962
 6.9 3.93 2.92 13.7692
 8.26 4.58 3.4 0
LF20 10
 2.5 1 2.5 -1.00788
 3 1.5 2.5 -2.53323
 3.5 1.7 2.5 1.66322
 3.1 1.5 2.5 -1.39789
 3.3 1.6 2.5 0.412427
 5 3.4 2.5 -2.27319
 6.1 3.53 2.74 16.6402
 6.5 3.71 2.83 14.4713
 6.9 3.93 2.92 12.8638
 8.14 4.52 3.35 0
LH18 10
 2.5 1 2.5 -1.04367
 3 1.5 2.5 -3.19614
 3.5 1.7 2.5 2.29283
 3.1 1.5 2.5 -1.32522
 3.3 1.6 2.5 0.382734
 5 3.4 2.5 -1.30055
 6.1 3.53 2.74 15.4301
 6.5 3.71 2.83 14.6704
 6.9 3.93 2.92 13.0442
 8.2 4.55 3.37 0
LH20 10
 2.5 1 2.5 0.0200084
 3 1.5 2.5 -3.05963
 3.5 1.7 2.5 2.18353
 3.1 1.5 2.5 -1.62175
 3.3 1.6 2.5 0.660718
 5 3.4 2.5 -1.77543
 6.1 3.53 2.74 16.1809
 6.5 3.71 2.83 14.5685
 6.9 3.93 2.92 12.9523
 8.14 4.52 3.35 0
LF22 10
 2.5 1 2.5 0.0145027
 3 1.5 2.5 -2.59085
 3.5 1.7 2.5 1.74735
 3.1 1.5 2.5 -1.63751
 3.3 1.6 2.5 0.623443
 5 3.4 2.5 -2.1923
 6.1 3.53 2.74 16.6898
 6.5 3.71 2.83 14.2472
 6.9 3.93 2.92 12.6636
 8.14 4.52 3.35 0
LF18 10
 2.5 1 2.5 -1.0237
 3 1.5 2.5 -2.17442
 3.5 1.7 2.5 1.25897
 3.1 1.5 2.5 -1.38602
 3.3 1.6 2.5 0.411575
 5 3.4 2.5 -1.96578
 6.1 3.53 2.74 16.1595
 6.5 3.71 2.83 14.8154
 6.9 3.93 2.92 13.1714
 8.2 4.55 3.37 0
LH16 10
 2.5 1 2.5 -1.06029
 3 1.5 2.5 -3.182
 3.5 1.7 2.5 2.25139
 3.1 1.5 2.5 0.0367769
 3.3 1.6 2.5 0.0196673
 5 3.4 2.5 -1.001
 6.1 3.53 2.74 15.0128
 6.5 3.71 2.83 14.8225
 6.9 3.93 2.92 13.1803
 8.2 4.55 3.37 0
LD16 10
 2.5 1 2.5 0.0183287
 3 1.5 2.5 -1.85702
 3.5 1.7 2.5 0.865841
 3.1 1.5 2.5 -1.27286
 3.3 1.6 2.5 0.32472
 5 3.4 2.5 -1.81884
 6.1 3.53 2.74 15.992
 6.5 3.71 2.83 14.9868
 6.9 3.93 2.92 13.3219
 8.15 4.52 3.36 0
LD18 10
 2.5 1 2.5 0.0184368
 3 1.5 2.5 -2.02238
 3.5 1.7 2.5 1.086
 3.1 1.5 2.5 -1.30698
 3.3 1.6 2.5 0.33689
 5 3.4 2.5 -2.04898
 6.1 3.53 2.74 16.2632
 6.5 3.71 2.83 14.7155
 6.9 3.93 2.92 13.0796
 8.15 4.52 3.36 0
LE21 10
 2.5 1 2.5 -1.03749
 3 1.5 2.5 -2.20235
 3.5 1.7 2.5 1.3588
 3.1 1.5 2.5 -1.50946
 3.3 1.6 2.5 0.50305
 5 3.4 2.5 -2.40917
 6.1 3.53 2.74 16.7777
 6.5 3.71 2.83 14.2363
 6.9 3.93 2.92 12.6527
 8.14 4.52 3.35 0
LD14 10
 2.5 1 2.5 0.0116564
 3 1.5 2.5 -1.61223
 3.5 1.7 2.5 0.597075
 3.1 1.5 2.5 -1.14666
 3.3 1.6 2.5 0.191705
 5 3.4 2.5 -1.68596
 6.1 3.53 2.74 15.7374
 6.5 3.71 2.83 15.2825
 6.9 3.93 2.92 13.5853
 8.15 4.52 3.36 0
LC15 10
 2.5 1 2.5 0.0259258
 3 1.5 2.5 -1.78432
