BLO   32
  6.957  4.117  3.122  9
  7.001  4.142  3.127  7.732
  8.056  4.487  3.342  12.268
  8.204  4.576  3.361  10
  8.366  4.672  3.443  10
  8.459  4.727  3.453  10
  8.463  4.732  3.454  20
  8.35  4.673  3.439  20
  8.223  4.572  3.415  20
  8.113  4.481  3.493  20
  8.082  4.434  3.482  20
  8.097  4.415  3.476  20
  8.162  4.438  3.477  20
  8.244  4.478  3.477  20
  8.38  4.546  3.581  30
  8.526  4.619  3.586  30
  8.745  4.728  3.592  50
  8.998  4.852  3.746  50
  9.385  5.085  3.749  50
KG41   32
  5.5  2.7  2.65  0.0882649
  3.3  1.9  2.4  0.0239284
  5  2.7  2.65  0.0557492
  5  2.2  2.65  0.169282
  6.5  3.5  2.75  1.37573
  6  3.3  2.6  0.20725
  5.5  3.2  2.65  0.0806174
  4.133  2.068  2.568  0.999178
  6.173  3.568  2.761  3
  6.161  3.561  2.759  4
  6.332  3.663  2.823  5
  6.227  3.601  2.809  7
  6.889  4.078  3.113  9
  6.835  4.047  3.104  9
  6.933  4.104  3.117  9.85
  8.101  4.512  3.348  10.15
  8.321  4.642  3.376  10
  8.499  4.749  3.46  10
  8.536  4.772  3.463  10
  8.466  4.734  3.454  20
  8.292  4.64  3.431  20
  8.16  4.535  3.407  20
  8.097  4.472  3.492  20
  8.119  4.456  3.487  20
  8.168  4.455  3.487  20
  8.242  4.484  3.488  20
  8.314  4.518  3.487  20
  8.436  4.577  3.589  30
  8.562  4.64  3.591  30
  8.763  4.739  3.595  50
  9.004  4.855  3.747  50
  9.384  5.085  3.749  50
KH26   31
  5.5  2.7  2.65  0.818423
  3.3  1.9  2.4  0.0974986
  5  2.7  2.65  0.36562
  5  2.2  2.65  0.0850381
  6.5  3.5  2.75  2.78095
  6  3.3  2.6  0.098563
  5.5  3.2  2.65  0.389256
  6.213  3.591  2.766  1.36465
  6.227  3.6  2.768  4
  6.439  3.725  2.838  5
  6.384  3.692  2.83  7
  7.06  4.176  3.134  9
  6.947  4.111  3.121  9
  6.919  4.096  3.117  2.708
  7.978  4.441  3.332  17.292
  8.191  4.568  3.358  10
  8.383  4.681  3.444  10
  8.463  4.729  3.454  10
  8.401  4.698  3.445  20
  8.242  4.611  3.424  20
  8.12  4.512  3.402  20
  8.054  4.447  3.486  20
  8.087  4.437  3.482  20
  8.165  4.454  3.486  20
  8.261  4.495  3.491  20
  8.351  4.54  3.493  20
  8.477  4.601  3.593  30
  8.594  4.659  3.596  30
  8.781  4.749  3.596  50
  9.007  4.858  3.747  50
  9.376  5.082  3.748  50
KH28   31
  5.5  2.7  2.65  1.12647
  3.3  1.9  2.4  0.105249
  5  2.7  2.65  0.474813
  5  2.2  2.65  0.115755
  6.5  3.5  2.75  2.40011
  6  3.3  2.6  0.0447043
  5.5  3.2  2.65  0.280691
  6.187  3.576  2.763  1.45221
  6.199  3.584  2.764  4
  6.416  3.711  2.834  5
  6.368  3.683  2.828  7
  7.057  4.175  3.135  9
  6.941  4.108  3.119  9
  6.888  4.077  3.112  2.24
  7.908  4.401  3.323  17.76
  8.124  4.528  3.35  10
  8.365  4.672  3.443  10
  8.516  4.76  3.462  10
  8.515  4.762  3.461  20
  8.361  4.679  3.44  20
  8.188  4.552  3.411  20
  8.038  4.437  3.484  20
  7.993  4.383  3.47  20
  8.023  4.372  3.466  20
  8.101  4.403  3.467  20
  8.194  4.449  3.471  20
  8.338  4.521  3.576  30
  8.49  4.598  3.582  30
  8.715  4.711  3.587  50
  8.978  4.839  3.743  50
  9.37  5.078  3.748  50
KH30   31
  5.5  2.7  2.65  1.18793
  3.3  1.9  2.4  0.0896161
  5  2.7  2.65  0.477276
  5  2.2  2.65  0.13769
  6.5  3.5  2.75  2.30986
  6  3.3  2.6  0.0107312
  5.5  3.2  2.65  0.225419
  6.175  3.568  2.761  1.56148
  6.181  3.574  2.761  4
  6.392  3.698  2.832  5
  6.348  3.672  2.826  7
  7.046  4.168  3.132  9
  6.945  4.111  3.119  9
  6.904  4.087  3.115  2.552
  7.924  4.41  3.325  17.448
  8.127  4.531  3.351  10
  8.366  4.671  3.442  10
  8.523  4.765  3.463  10
  8.534  4.774  3.462  20
  8.382  4.693  3.444  20
  8.198  4.557  3.412  20
  8.029  4.432  3.481  20
  7.966  4.367  3.467  20
  7.981  4.348  3.46  20
  8.054  4.377  3.462  20
  8.148  4.422  3.466  20
  8.298  4.498  3.57  30
  8.459  4.582  3.577  30
  8.695  4.7  3.585  50
  8.97  4.835  3.742  50
  9.369  5.076  3.747  50
KH32   31
  5.5  2.7  2.65  1.10937
  3.3  1.9  2.4  0.0721647
  5  2.7  2.65  0.436243
  5  2.2  2.65  0.149838
  6.5  3.5  2.75  2.35521
  6  3.3  2.6  0.00577075
  5.5  3.2  2.65  0.209224
  6.175  3.568  2.761  1.66218
  6.181  3.574  2.761  4
  6.392  3.698  2.832  5
  6.348  3.672  2.826  7
  7.046  4.168  3.132  9
  6.945  4.111  3.119  9
  6.904  4.087  3.115  2.552
  7.924  4.41  3.325  17.448
  8.127  4.531  3.351  10
  8.366  4.671  3.442  10
  8.523  4.765  3.463  10
  8.534  4.774  3.462  20
  8.382  4.693  3.444  20
  8.198  4.557  3.412  20
  8.029  4.432  3.481  20
  7.966  4.367  3.467  20
  7.981  4.348  3.46  20
  8.054  4.377  3.462  20
