LG19 8
 6 3.3 2.6 0.169526
 5.5 3.2 2.65 0.156541
 6.2 3.5 2.8 0
LC21 8
 5.5 2.7 2.65 1.48926
 3.3 1.9 2.4 0.0475792
 5 2.7 2.65 0.319307
 5 2.2 2.65 0.0482168
 6.5 3.5 2.75 1.42204
 6 3.3 2.6 0.200414
 5.5 3.2 2.65 0.117753
 6.2 3.5 2.8 0
LD22 8
 5.5 2.7 2.65 1.56548
 3.3 1.9 2.4 0.0642445
 5 2.7 2.65 0.348628
 5 2.2 2.65 0.0579561
 6.5 3.5 2.75 1.5986
 6 3.3 2.6 0.241817
 5.5 3.2 2.65 0.132035
 6.2 3.5 2.8 0
LE17 8
 5.5 2.7 2.65 1.17604
 3.3 1.9 2.4 0.0218035
 5 2.7 2.65 0.367216
 5 2.2 2.65 0.0349156
 6.5 3.5 2.75 1.01484
 6 3.3 2.6 0.109126
 5.5 3.2 2.65 0.10483
 6.2 3.5 2.8 0
LE19 8
 5.5 2.7 2.65 1.38307
 3.3 1.9 2.4 0.0366716
 5 2.7 2.65 0.503712
 5 2.2 2.65 0.041113
 6.5 3.5 2.75 1.21088
 6 3.3 2.6 0.165624
 5.5 3.2 2.65 0.152575
 6.2 3.5 2.8 0
LB24 8
 5.5 2.7 2.65 1.45435
 3.3 1.9 2.4 0.0618073
 5 2.7 2.65 0.402971
 5 2.2 2.65 0.068355
 6.5 3.5 2.75 1.21074
 6 3.3 2.6 0.160663
 5.5 3.2 2.65 0.152987
 6.2 3.5 2.8 0
LB26 8
 5.5 2.7 2.65 1.40176
 3.3 1.9 2.4 0.0676741
 5 2.7 2.65 0.379295
 5 2.2 2.65 0.0830787
 6.5 3.5 2.75 1.17183
 6 3.3 2.6 0.195925
 5.5 3.2 2.65 0.233583
 6.2 3.5 2.8 0
ND26 8
 5.5 2.7 2.65 1.35438
 3.3 1.9 2.4 0.0739393
 5 2.7 2.65 0.483355
 5 2.2 2.65 0.0925145
 6.5 3.5 2.75 1.50592
 6 3.3 2.6 0.287322
 5.5 3.2 2.65 0.371216
 6.2 3.5 2.8 0
LC25 8
 5.5 2.7 2.65 1.39103
 3.3 1.9 2.4 0.0685565
 5 2.7 2.65 0.383403
 5 2.2 2.65 0.0900586
 6.5 3.5 2.75 1.50331
 6 3.3 2.6 0.268585
 5.5 3.2 2.65 0.31248
 6.2 3.5 2.8 0
LD24 8
 5.5 2.7 2.65 1.4723
 3.3 1.9 2.4 0.0692139
 5 2.7 2.65 0.439797
 5 2.2 2.65 0.0690658
 6.5 3.5 2.75 1.67682
 6 3.3 2.6 0.272267
 5.5 3.2 2.65 0.202023
 6.2 3.5 2.8 0
LF24 8
 5.5 2.7 2.65 1.31302
 3.3 1.9 2.4 0.100353
 5 2.7 2.65 0.622562
 5 2.2 2.65 0.0698303
 6.5 3.5 2.75 1.87022
 6 3.3 2.6 0.241527
 5.5 3.2 2.65 0.266367
 6.2 3.5 2.8 0
LE25 8
 5.5 2.7 2.65 1.37119
 3.3 1.9 2.4 0.0898324
 5 2.7 2.65 0.534595
 5 2.2 2.65 0.0829475
 6.5 3.5 2.75 1.76148
 6 3.3 2.6 0.267613
 5.5 3.2 2.65 0.316549
 6.2 3.5 2.8 0
LH22 8
 5.5 2.7 2.65 0.563072
 3.3 1.9 2.4 0.0455304
 5 2.7 2.65 0.796546
 5 2.2 2.65 0.0713201
 6.5 3.5 2.75 2.77855
 6 3.3 2.6 0.190676
 5.5 3.2 2.65 0.326943
 6.2 3.5 2.8 0
LE23 8
 5.5 2.7 2.65 1.53241
 3.3 1.9 2.4 0.0813583
 5 2.7 2.65 0.379091
 5 2.2 2.65 0.0660297
 6.5 3.5 2.75 1.75896
 6 3.3 2.6 0.264379
 5.5 3.2 2.65 0.192226
 6.2 3.5 2.8 0
LH24 8
 5.5 2.7 2.65 0.658755
 3.3 1.9 2.4 0.0899108
 5 2.7 2.65 0.35422
 5 2.2 2.65 0.0646824
 6.5 3.5 2.75 2.86949
 6 3.3 2.6 0.152726
 5.5 3.2 2.65 0.407098
 6.2 3.5 2.8 0
NB28 8
 5.5 2.7 2.65 1.07777
 3.3 1.9 2.4 0.0705195
 5 2.7 2.65 0.38715
 5 2.2 2.65 0.106908
 6.5 3.5 2.75 1.40955
 6 3.3 2.6 0.244735
 5.5 3.2 2.65 0.494399
 6.2 3.5 2.8 0
NC27 8
