22	80	47
22	81	46.312511
22	82	46.749928
22	83	46.312531
22	84	45.963436
22	85	45.396397
22	86	45.562489
22	87	45.687515
22	88	45.81245
22	89	45.375023
22	90	45.5
22	91	45.499992
22	92	45.375004
23	79	46.687439
23	80	46.624985
23	81	46.687435
23	82	46.312595
23	83	46.249989
23	84	46.249954
23	85	45.481407
23	86	45.624981
23	87	45.312607
23	88	45.812462
23	89	45.562523
23	90	45.500027
23	91	45.500019
23	92	45.437496
23	93	44.500084
24	79	46.249985
24	80	45.750072
24	81	46.000031
24	82	45.999977
24	83	45.999973
24	84	45.562603
24	85	45.312481
24	86	45.125065
24	87	45.624943
24	88	46.24992
24	89	46.000011
24	90	45.937473
24	91	45.999962
24	92	46.062336
24	93	45.437389
25	78	45.812504
25	79	45.687504
25	80	45.624981
25	81	45.499985
25	82	45.250042
25	83	45.562481
25	84	45.624985
25	85	45.499992
25	86	45.374977
25	87	45.874973
25	88	46.121742
25	89	46.062515
25	90	46.062508
25	91	46.000027
25	92	46.062382
25	93	43.451946
26	63	47.625
26	64	47.250008
26	65	47.375
26	66	47.812496
26	67	47.500008
26	68	47.125004
26	69	46.999992
26	70	46.875
26	71	47.062496
26	72	46.562508
26	73	46.187523
26	74	46.187489
26	75	46.25
26	76	46.249992
26	77	46.125027
26	78	46.187447
26	79	45.750019
26	80	45.624996
26	81	45.312504
26	82	45.312489
26	83	45.562496
26	84	45.687496
26	85	45.5625
26	86	45.500004
26	87	46.062469
26	88	46.062534
26	89	45.999996
26	90	46.000004
26	91	45.937492
26	92	45.937603
26	93	45.937325
26	94	45.750008
27	24	43.375
27	25	43.75
27	26	43.625004
27	27	44.124973
27	28	43.937538
27	29	43.937489
27	30	43.875
27	31	43.875
27	32	43.8125
27	33	43.812496
27	34	43.812496
27	35	43.6875
27	36	43.687496
27	37	43.625008
27	38	43.624996
27	39	43.562504
27	40	43.687504
27	41	44.437504
27	42	44.875042
27	43	46.374901
27	44	46.63488
27	45	47.500004
27	46	47.750011
27	47	47.999992
27	48	48.249996
27	49	48.5
27	50	48.64175
27	51	48.499989
27	52	48.062519
27	53	48.062481
27	54	47.937515
27	55	48.187496
27	56	48.1875
27	57	48.062492
27	58	47.687519
27	59	47.687489
27	60	47.6875
27	61	47.625004
27	62	47.937462
27	63	47.562546
27	64	47.374977
27	65	47.187515
27	66	47.812492
27	67	48.249908
27	68	47.250111
27	69	47.187462
27	70	47.062508
27	71	47.187504
27	72	46.500046
27	73	46.437443
27	74	46.250019
27	75	46.374996
27	76	46.437492
27	77	46.499992
27	78	46.499989
27	79	46.062508
27	80	45.8125
27	81	45.687492
27	82	45.500019
27	83	45.687477
27	84	45.687519
27	85	45.812492
27	86	45.562504
27	87	46
27	88	46.249985
27	89	46.125008
27	90	46.187496
27	91	46.187496
27	92	46.25
27	93	46.25
27	94	46.125
28	23	43.875
28	24	44.499935
28	25	44.500027
28	26	44.312531
28	27	44.250061
28	28	44.062523
28	29	43.999981
28	30	43.937496
28	31	43.937519
28	32	43.937508
28	33	43.999981
28	34	43.812515
28	35	43.687508
28	36	43.625008
28	37	43.250061
28	38	43.374989
28	39	43.375011
28	40	43.437511
28	41	43.500065
28	42	45.249805
28	43	46.187542
28	44	47.124981
28	45	47.562515
28	46	47.874973
28	47	47.962509
28	48	48.00584
28	49	49.357563
28	50	49.179001
28	51	48.273785
28	52	48.249874
28	53	47.999943
28	54	47.937523
28	55	48.0625
28	56	48.312435
28	57	47.750057
28	58	47.749962
28	59	47.749985
28	60	47.6875
28	61	47.749969
28	62	47.750031
28	63	47.999947
28	64	47.999977
28	65	47.999969
28	66	48.187496
28	67	47.625141
28	68	47.687428
28	69	47.687431
28	70	47.562443
28	71	47.625
28	72	47.312462
28	73	46.750053
28	74	46.687496
28	75	46.812496
28	76	46.749996
28	77	46.500042
28	78	46.437496
28	79	45.93755
28	80	46.37492
28	81	46.000031
28	82	45.999973
28	83	45.999996
28	84	45.999996
28	85	46.062504
28	86	46.062477
28	87	46.187504
28	88	46.250011
28	89	46.187508
28	90	46.249996
28	91	46.250011
28	92	46.312508
28	93	46.374996
28	94	46.312508
29	22	44.875
29	23	44.749874
29	24	44.875061
29	25	45.815723
29	26	45.749989
29	27	45.687443
29	28	45.187508
29	29	44.750057
29	30	44.562538
29	31	44.374905
29	32	44.249989
29	33	44.125019
29	34	43.875011
29	35	43.8125
29	36	43.750008
29	37	43.687424
29	38	43.437508
29	39	43.687462
29	40	43.749958
29	41	43.687439
29	42	43.334606
29	43	46.999779
29	44	47.437664
29	45	47.750027
29	46	47.875317
29	47	50.749531
29	48	50.999832
29	49	51.374905
29	50	51.667004
29	51	51.862709
29	52	48.477402
29	53	48.096397
29	54	48.18745
29	55	48.124981
29	56	47.813896
29	57	47.874973
29	58	47.812519
29	59	47.812531
29	60	47.812515
29	61	47.750046
29	62	47.875008
29	63	48.25
29	64	48.312569
29	65	48.437527
29	66	48.500053
29	67	48.749958
29	68	48.437626
29	69	48.187691
29	70	47.68771
29	71	47.74992
29	72	47.499981
29	73	47.43742
29	74	47.124977
29	75	47.187481
29	76	46.937523
29	77	46.937439
29	78	46.500023
29	79	46.312466
29	80	46.062569
29	81	46.124989
29	82	46.062515
29	83	46.062508
29	84	46.062504
29	85	46.124996
29	86	46.187519
29	87	46.250004
29	88	46.250011
29	89	46.312496
29	90	46.250015
29	91	46.374989
29	92	46.375011
29	93	46.4375
29	94	46.455868
30	22	45.182999
30	23	44.735874
30	24	45.046551
30	25	47.249954
30	26	47.187485
30	27	46.9375
