-88.4284  38  1
-88.4288  38.0071  1
-88.4298  38.0142  1
-88.4316  38.0212  1
-88.4341  38.0279  1
-88.4372  38.0343  1
-88.4409  38.0404  1
-88.4452  38.0461  1
-88.4501  38.0514  1
-88.4555  38.0561  1
-88.4613  38.0602  1
-88.4675  38.0638  1
-88.4741  38.0667  1
-88.4808  38.069  1
-88.4878  38.0706  1
-88.4949  38.0714  1
-88.5021  38.0716  1
-88.5092  38.071  1
-88.5163  38.0697  1
-88.5231  38.0677  1
-88.5298  38.0651  1
-88.5361  38.0618  1
-88.5421  38.0579  1
-88.5477  38.0534  1
-88.5528  38.0484  1
-88.5574  38.0428  1
-88.5613  38.0369  1
-88.5647  38.0306  1
-88.5675  38.024  1
-88.5695  38.0171  1
-88.5709  38.0101  1
-88.5715  38.003  1
-88.5715  37.9958  1
-88.5707  37.9887  1
-88.5692  37.9817  1
-88.567  37.9749  1
-88.5642  37.9683  1
-88.5607  37.9621  1
-88.5566  37.9562  1
-88.552  37.9508  1
-88.5468  37.9458  1
-88.5412  37.9414  1
-88.5351  37.9376  1
-88.5287  37.9344  1
-88.522  37.9319  1
-88.5151  37.93  1
-88.508  37.9289  1
-88.5009  37.9284  1
-88.4937  37.9287  1
-88.4866  37.9297  1
-88.4797  37.9313  1
-88.4729  37.9337  1
-88.4665  37.9368  1
-88.4603  37.9404  1
-88.4546  37.9447  1
-88.4493  37.9495  1
-88.4445  37.9548  1
-88.4402  37.9606  1
-88.4366  37.9667  1
-88.4336  37.9732  1
-88.4313  37.98  1
-88.4296  37.987  1
-88.4287  37.9941  1
>
-88.419  38  2
-88.4194  38.0081  2
-88.4206  38.0161  2
-88.4226  38.0239  2
-88.4254  38.0316  2
-88.4289  38.0389  2
-88.4331  38.0458  2
-88.438  38.0522  2
-88.4435  38.0581  2
-88.4496  38.0635  2
-88.4562  38.0682  2
-88.4632  38.0722  2
-88.4706  38.0755  2
-88.4783  38.0781  2
-88.4862  38.0799  2
-88.4943  38.0808  2
-88.5024  38.081  2
-88.5104  38.0804  2
-88.5184  38.0789  2
-88.5262  38.0767  2
-88.5337  38.0737  2
-88.5409  38.07  2
-88.5477  38.0655  2
-88.554  38.0604  2
-88.5598  38.0547  2
-88.5649  38.0485  2
-88.5694  38.0418  2
-88.5733  38.0346  2
-88.5764  38.0271  2
-88.5787  38.0194  2
-88.5802  38.0114  2
-88.581  38.0034  2
-88.5809  37.9953  2
-88.58  37.9872  2
-88.5783  37.9793  2
-88.5759  37.9716  2
-88.5727  37.9641  2
-88.5687  37.9571  2
-88.5641  37.9504  2
-88.5588  37.9443  2
-88.553  37.9387  2
-88.5466  37.9337  2
-88.5397  37.9294  2
-88.5325  37.9258  2
-88.5249  37.9229  2
-88.5171  37.9208  2
-88.5091  37.9195  2
-88.501  37.919  2
-88.4929  37.9193  2
-88.4849  37.9204  2
-88.477  37.9223  2
-88.4694  37.925  2
-88.462  37.9284  2
-88.4551  37.9326  2
-88.4486  37.9374  2
-88.4426  37.9428  2
-88.4372  37.9488  2
-88.4324  37.9554  2
-88.4282  37.9624  2
-88.4248  37.9697  2
-88.4222  37.9774  2
-88.4203  37.9852  2
-88.4192  37.9933  2
>
-88.4105  38  3
-88.411  38.0089  3
-88.4123  38.0178  3
-88.4145  38.0264  3
-88.4176  38.0349  3
-88.4215  38.0429  3
-88.4261  38.0505  3
-88.4316  38.0577  3
-88.4376  38.0642  3
-88.4444  38.0701  3
-88.4516  38.0753  3
-88.4594  38.0798  3
-88.4676  38.0834  3
-88.4761  38.0862  3
-88.4848  38.0882  3
-88.4937  38.0893  3
-88.5026  38.0895  3
-88.5115  38.0887  3
-88.5203  38.0872  3
-88.5289  38.0847  3
-88.5372  38.0814  3
-88.5452  38.0773  3
-88.5527  38.0724  3
-88.5596  38.0667  3
-88.566  38.0604  3
-88.5717  38.0536  3
-88.5767  38.0461  3
-88.5809  38.0382  3
-88.5843  38.03  3
-88.5869  38.0214  3
-88.5886  38.0126  3
-88.5894  38.0037  3
-88.5893  37.9948  3
-88.5884  37.9859  3
-88.5865  37.9771  3
-88.5838  37.9686  3
-88.5803  37.9604  3
-88.5759  37.9526  3
-88.5708  37.9452  3
-88.565  37.9384  3
-88.5585  37.9323  3
-88.5514  37.9268  3
-88.5439  37.922  3
-88.5359  37.918  3
-88.5275  37.9148  3
-88.5189  37.9125  3
-88.51  37.9111  3
-88.5011  37.9105  3
-88.4922  37.9109  3
-88.4833  37.9121  3
-88.4746  37.9142  3
-88.4662  37.9171  3
-88.4581  37.9209  3
-88.4504  37.9255  3
-88.4432  37.9308  3
-88.4366  37.9369  3
-88.4306  37.9435  3
-88.4253  37.9507  3
-88.4208  37.9584  3
-88.417  37.9665  3
-88.4141  37.975  3
-88.412  37.9837  3
-88.4108  37.9926  3
>
-88.4028  38  4
-88.4033  38.0097  4
-88.4047  38.0193  4
-88.4071  38.0287  4
-88.4105  38.0379  4
-88.4147  38.0466  4
-88.4198  38.0549  4
-88.4256  38.0626  4
-88.4323  38.0697  4
-88.4396  38.0762  4
-88.4475  38.0818  4
-88.4559  38.0866  4
-88.4648  38.0906  4
-88.474  38.0937  4
-88.4835  38.0958  4
-88.4931  38.097  4
-88.5028  38.0972  4
-88.5125  38.0964  4
-88.5221  38.0947  4
-88.5314  38.092  4
-88.5405  38.0884  4
-88.5491  38.0839  4
-88.5572  38.0786  4
-88.5648  38.0725  4
-88.5717  38.0657  4
-88.5779  38.0582  4
-88.5833  38.0501  4
-88.5879  38.0416  4
-88.5916  38.0326  4
-88.5944  38.0233  4
-88.5962  38.0137  4
-88.5971  38.004  4
-88.5971  37.9943  4
-88.596  37.9847  4
-88.594  37.9752  4
-88.591  37.9659  4
-88.5872  37.957  4
-88.5825  37.9485  4
-88.5769  37.9405  4
-88.5706  37.9331  4
-88.5635  37.9264  4
-88.5559  37.9204  4
-88.5477  37.9153  4
-88.539  37.9109  4
-88.5299  37.9075  4
-88.5205  37.905  4
-88.5109  37.9034  4
-88.5012  37.9028  4
-88.4915  37.9032  4
-88.4819  37.9045  4
-88.4724  37.9068  4
-88.4633  37.91  4
-88.4544  37.9141  4
-88.4461  37.9191  4
-88.4383  37.9249  4
-88.4311  37.9314  4
-88.4246  37.9386  4
-88.4188  37.9465  4
-88.4139  37.9548  4
-88.4098  37.9637  4
-88.4066  37.9728  4
-88.4044  37.9823  4
-88.4031  37.9919  4
>
-88.3956  38  5
-88.3961  38.0104  5
-88.3977  38.0207  5
-88.4003  38.0308  5
-88.4039  38.0406  5
-88.4084  38.05  5
-88.4138  38.0589  5
-88.4202  38.0672  5
-88.4273  38.0749  5
-88.4351  38.0818  5
-88.4436  38.0878  5
-88.4527  38.093  5
-88.4622  38.0973  5
-88.4721  38.1006  5
-88.4823  38.1029  5
-88.4926  38.1041  5
-88.503  38.1043  5
-88.5134  38.1035  5
-88.5237  38.1017  5
-88.5337  38.0988  5
-88.5434  38.0949  5
-88.5527  38.0901  5
-88.5614  38.0844  5
-88.5695  38.0778  5
-88.577  38.0705  5
-88.5836  38.0625  5
-88.5894  38.0538  5
-88.5944  38.0446  5
-88.5984  38.035  5
-88.6014  38.025  5
-88.6033  38.0147  5
-88.6043  38.0043  5
-88.6042  37.9939  5
-88.6031  37.9835  5
-88.6009  37.9733  5
-88.5978  37.9634  5
-88.5936  37.9538  5
-88.5885  37.9447  5
-88.5826  37.9361  5
-88.5758  37.9282  5
-88.5682  37.921  5
-88.56  37.9146  5
-88.5512  37.909  5
-88.5418  37.9044  5
-88.5321  37.9007  5
-88.522  37.898  5
-88.5117  37.8963  5
-88.5013  37.8956  5
-88.4909  37.896  5
-88.4805  37.8974  5
-88.4704  37.8999  5
-88.4605  37.9034  5
-88.4511  37.9078  5
-88.4421  37.9131  5
-88.4337  37.9193  5
-88.426  37.9264  5
-88.419  37.9341  5
-88.4129  37.9425  5
-88.4076  37.9515  5
-88.4032  37.961  5
-88.3998  37.9708  5
-88.3974  37.981  5
-88.396  37.9913  5
>
-88.3889  38  6
-88.3895  38.0111  6
-88.3911  38.0221  6
-88.3939  38.0328  6
-88.3977  38.0433  6
-88.4025  38.0533  6
-88.4083  38.0627  6
-88.415  38.0716  6
-88.4226  38.0797  6
-88.4309  38.087  6
-88.44  38.0935  6
-88.4496  38.099  6
-88.4597  38.1035  6
-88.4703  38.107  6
-88.4811  38.1095  6
-88.4921  38.1108  6
-88.5032  38.111  6
-88.5143  38.1102  6
-88.5252  38.1082  6
-88.5359  38.1051  6
-88.5462  38.101  6
-88.5561  38.0959  6
-88.5654  38.0898  6
-88.574  38.0828  6
-88.5819  38.075  6
-88.589  38.0665  6
-88.5952  38.0573  6
-88.6004  38.0475  6
-88.6047  38.0372  6
-88.6079  38.0266  6
-88.61  38.0157  6
-88.611  38.0046  6
-88.6109  37.9935  6
-88.6097  37.9825  6
-88.6074  37.9716  6
-88.604  37.961  6
-88.5996  37.9508  6
-88.5942  37.9411  6
-88.5879  37.932  6
-88.5806  37.9236  6
-88.5726  37.9159  6
-88.5639  37.9091  6
-88.5545  37.9032  6
-88.5445  37.8982  6
-88.5341  37.8943  6
-88.5234  37.8914  6
-88.5125  37.8896  6
-88.5014  37.8889  6
-88.4903  37.8893  6
-88.4793  37.8909  6
-88.4685  37.8935  6
-88.458  37.8971  6
-88.448  37.9019  6
-88.4384  37.9075  6
-88.4295  37.9142  6
-88.4213  37.9216  6
-88.4138  37.9299  6
-88.4073  37.9388  6
-88.4016  37.9484  6
-88.397  37.9585  6
-88.3933  37.969  6
-88.3908  37.9798  6
-88.3893  37.9908  6
>
-88.3826  38  7
-88.3832  38.0117  7
-88.3849  38.0233  7
-88.3878  38.0347  7
-88.3918  38.0457  7
-88.397  38.0563  7
-88.4031  38.0663  7
-88.4102  38.0756  7
-88.4182  38.0842  7
-88.427  38.092  7
-88.4366  38.0988  7
-88.4467  38.1046  7
-88.4575  38.1094  7
-88.4686  38.1131  7
-88.48  38.1157  7
-88.4917  38.1171  7
-88.5034  38.1174  7
-88.5151  38.1164  7
-88.5267  38.1143  7
-88.538  38.1111  7
-88.5489  38.1068  7
-88.5593  38.1014  7
-88.5691  38.0949  7
-88.5782  38.0876  7
-88.5866  38.0793  7
-88.5941  38.0703  7
-88.6006  38.0605  7
-88.6062  38.0502  7
-88.6106  38.0393  7
-88.614  38.0281  7
-88.6162  38.0166  7
-88.6173  38.0049  7
-88.6172  37.9931  7
-88.6159  37.9815  7
-88.6135  37.97  7
-88.61  37.9588  7
-88.6053  37.948  7
-88.5996  37.9378  7
-88.5929  37.9282  7
-88.5852  37.9192  7
-88.5768  37.9111  7
-88.5675  37.9039  7
-88.5576  37.8977  7
-88.5471  37.8924  7
-88.5361  37.8883  7
-88.5248  37.8852  7
-88.5132  37.8833  7
-88.5015  37.8826  7
-88.4897  37.883  7
-88.4781  37.8846  7
-88.4667  37.8874  7
-88.4556  37.8913  7
-88.445  37.8963  7
-88.4349  37.9023  7
-88.4255  37.9093  7
-88.4168  37.9172  7
-88.4089  37.9259  7
-88.402  37.9353  7
-88.396  37.9454  7
-88.3911  37.9561  7
-88.3873  37.9672  7
-88.3845  37.9786  7
-88.383  37.9902  7
>
-88.3766  38  8
-88.3772  38.0123  8
-88.379  38.0245  8
-88.3821  38.0365  8
-88.3863  38.0481  8
-88.3917  38.0592  8
-88.3981  38.0697  8
-88.4056  38.0795  8
-88.414  38.0885  8
-88.4233  38.0967  8
-88.4333  38.1039  8
-88.444  38.11  8
-88.4553  38.115  8
-88.467  38.1189  8
-88.479  38.1216  8
-88.4913  38.1231  8
-88.5036  38.1234  8
-88.5159  38.1224  8
-88.528  38.1202  8
-88.5399  38.1168  8
-88.5514  38.1122  8
-88.5623  38.1065  8
-88.5726  38.0998  8
-88.5822  38.092  8
-88.591  38.0834  8
-88.5989  38.0739  8
-88.6058  38.0636  8
-88.6116  38.0528  8
-88.6163  38.0413  8
-88.6198  38.0295  8
-88.6222  38.0174  8
-88.6233  38.0051  8
-88.6232  37.9928  8
-88.6219  37.9805  8
-88.6193  37.9685  8
-88.6156  37.9567  8
-88.6107  37.9454  8
-88.6047  37.9346  8
-88.5976  37.9245  8
-88.5896  37.9151  8
-88.5807  37.9066  8
-88.5709  37.899  8
-88.5605  37.8924  8
-88.5495  37.8869  8
-88.5379  37.8825  8
-88.526  37.8793  8
-88.5138  37.8774  8
-88.5015  37.8766  8
-88.4892  37.877  8
-88.477  37.8787  8
-88.465  37.8816  8
-88.4533  37.8857  8
-88.4422  37.891  8
-88.4316  37.8973  8
-88.4217  37.9046  8
-88.4125  37.9129  8
-88.4043  37.9221  8
-88.397  37.932  8
-88.3907  37.9427  8
-88.3855  37.9539  8
-88.3815  37.9655  8
-88.3786  37.9775  8
-88.377  37.9897  8
>
-88.3708  38  9
-88.3715  38.0129  9
-88.3734  38.0257  9
-88.3766  38.0382  9
-88.381  38.0503  9
-88.3867  38.0619  9
-88.3934  38.0729  9
-88.4012  38.0832  9
-88.41  38.0927  9
-88.4197  38.1012  9
-88.4302  38.1087  9
-88.4414  38.1151  9
-88.4532  38.1204  9
-88.4655  38.1245  9
-88.478  38.1273  9
-88.4909  38.1288  9
-88.5038  38.1291  9
-88.5166  38.1281  9
-88.5293  38.1258  9
-88.5418  38.1222  9
-88.5537  38.1174  9
-88.5652  38.1115  9
-88.576  38.1044  9
-88.5861  38.0963  9
-88.5952  38.0872  9
-88.6035  38.0773  9
-88.6107  38.0666  9
-88.6168  38.0552  9
-88.6217  38.0433  9
-88.6254  38.0309  9
-88.6279  38.0182  9
-88.629  38.0054  9
-88.6289  37.9925  9
-88.6275  37.9796  9
-88.6249  37.967  9
-88.621  37.9547  9
-88.6158  37.9428  9
-88.6095  37.9316  9
-88.6022  37.921  9
-88.5938  37.9112  9
-88.5844  37.9023  9
-88.5742  37.8943  9
-88.5633  37.8874  9
-88.5518  37.8817  9
-88.5397  37.8771  9
-88.5272  37.8737  9
-88.5145  37.8717  9
-88.5016  37.8709  9
-88.4887  37.8713  9
-88.4759  37.8731  9
-88.4634  37.8761  9
-88.4512  37.8804  9
-88.4395  37.8859  9
-88.4284  37.8925  9
-88.418  37.9002  9
-88.4085  37.9089  9
-88.3998  37.9185  9
-88.3922  37.9289  9
-88.3856  37.94  9
-88.3802  37.9517  9
-88.376  37.9639  9
-88.373  37.9765  9
-88.3713  37.9893  9
>
-88.3654  38  10
-88.366  38.0134  10
-88.368  38.0268  10
-88.3714  38.0398  10
-88.376  38.0524  10
-88.3818  38.0646  10
-88.3889  38.076  10
-88.397  38.0867  10
-88.4062  38.0966  10
-88.4163  38.1055  10
-88.4272  38.1133  10
-88.4389  38.12  10
-88.4512  38.1255  10
-88.464  38.1297  10
-88.4771  38.1327  10
-88.4905  38.1343  10
-88.5039  38.1346  10
-88.5173  38.1335  10
