-88.449  38  1
-88.4493  38.0051  1
-88.45  38.0101  1
-88.4513  38.0151  1
-88.4531  38.0198  1
-88.4553  38.0244  1
-88.4579  38.0288  1
-88.461  38.0328  1
-88.4645  38.0366  1
-88.4683  38.0399  1
-88.4725  38.0429  1
-88.4769  38.0454  1
-88.4815  38.0475  1
-88.4864  38.0491  1
-88.4913  38.0502  1
-88.4964  38.0508  1
-88.5015  38.0509  1
-88.5066  38.0505  1
-88.5116  38.0496  1
-88.5165  38.0482  1
-88.5212  38.0463  1
-88.5257  38.044  1
-88.53  38.0412  1
-88.534  38.038  1
-88.5376  38.0344  1
-88.5408  38.0305  1
-88.5437  38.0263  1
-88.5461  38.0218  1
-88.548  38.0171  1
-88.5495  38.0122  1
-88.5505  38.0072  1
-88.5509  38.0021  1
-88.5509  37.997  1
-88.5503  37.992  1
-88.5493  37.987  1
-88.5477  37.9821  1
-88.5457  37.9774  1
-88.5432  37.973  1
-88.5403  37.9688  1
-88.537  37.9649  1
-88.5333  37.9614  1
-88.5293  37.9583  1
-88.525  37.9556  1
-88.5204  37.9533  1
-88.5157  37.9515  1
-88.5107  37.9502  1
-88.5057  37.9494  1
-88.5006  37.949  1
-88.4955  37.9492  1
-88.4905  37.9499  1
-88.4855  37.9511  1
-88.4807  37.9528  1
-88.4761  37.955  1
-88.4717  37.9576  1
-88.4677  37.9606  1
-88.4639  37.964  1
-88.4605  37.9678  1
-88.4575  37.9719  1
-88.4549  37.9763  1
-88.4527  37.9809  1
-88.4511  37.9858  1
-88.4499  37.9907  1
-88.4492  37.9958  1
>
-88.4403  38  2
-88.4406  38.006  2
-88.4415  38.0119  2
-88.443  38.0176  2
-88.4451  38.0232  2
-88.4476  38.0286  2
-88.4508  38.0337  2
-88.4544  38.0384  2
-88.4584  38.0428  2
-88.4629  38.0467  2
-88.4678  38.0502  2
-88.4729  38.0532  2
-88.4784  38.0556  2
-88.484  38.0575  2
-88.4899  38.0588  2
-88.4958  38.0595  2
-88.5017  38.0596  2
-88.5077  38.0592  2
-88.5136  38.0581  2
-88.5193  38.0564  2
-88.5248  38.0542  2
-88.5301  38.0515  2
-88.5351  38.0482  2
-88.5397  38.0445  2
-88.544  38.0403  2
-88.5478  38.0357  2
-88.5511  38.0308  2
-88.5539  38.0255  2
-88.5562  38.02  2
-88.5579  38.0143  2
-88.5591  38.0084  2
-88.5596  38.0025  2
-88.5596  37.9965  2
-88.5589  37.9906  2
-88.5577  37.9848  2
-88.5559  37.9791  2
-88.5535  37.9736  2
-88.5506  37.9684  2
-88.5472  37.9635  2
-88.5433  37.959  2
-88.539  37.9549  2
-88.5343  37.9512  2
-88.5292  37.948  2
-88.5239  37.9453  2
-88.5183  37.9432  2
-88.5126  37.9417  2
-88.5067  37.9407  2
-88.5007  37.9404  2
-88.4948  37.9406  2
-88.4889  37.9414  2
-88.4831  37.9428  2
-88.4775  37.9448  2
-88.4721  37.9473  2
-88.4669  37.9504  2
-88.4621  37.9539  2
-88.4577  37.9579  2
-88.4537  37.9623  2
-88.4502  37.9672  2
-88.4472  37.9723  2
-88.4447  37.9777  2
-88.4427  37.9833  2
-88.4413  37.9891  2
-88.4406  37.995  2
>
-88.4328  38  3
-88.4331  38.0067  3
-88.4341  38.0134  3
-88.4358  38.0199  3
-88.4381  38.0262  3
-88.441  38.0322  3
-88.4445  38.038  3
-88.4486  38.0433  3
-88.4532  38.0482  3
-88.4582  38.0527  3
-88.4637  38.0566  3
-88.4695  38.0599  3
-88.4756  38.0627  3
-88.482  38.0648  3
-88.4886  38.0663  3
-88.4952  38.0671  3
-88.502  38.0672  3
-88.5087  38.0667  3
-88.5153  38.0655  3
-88.5217  38.0636  3
-88.528  38.0611  3
-88.5339  38.058  3
-88.5396  38.0544  3
-88.5448  38.0501  3
-88.5496  38.0454  3
-88.5539  38.0402  3
-88.5576  38.0347  3
-88.5608  38.0287  3
-88.5633  38.0225  3
-88.5653  38.0161  3
-88.5666  38.0095  3
-88.5672  38.0028  3
-88.5671  37.9961  3
-88.5664  37.9894  3
-88.565  37.9828  3
-88.563  37.9764  3
-88.5603  37.9703  3
-88.557  37.9644  3
-88.5532  37.9589  3
-88.5488  37.9538  3
-88.5439  37.9491  3
-88.5386  37.945  3
-88.533  37.9414  3
-88.5269  37.9384  3
-88.5207  37.936  3
-88.5142  37.9343  3
-88.5075  37.9332  3
-88.5008  37.9328  3
-88.4941  37.933  3
-88.4875  37.934  3
-88.4809  37.9355  3
-88.4746  37.9378  3
-88.4685  37.9406  3
-88.4627  37.944  3
-88.4573  37.948  3
-88.4524  37.9526  3
-88.4479  37.9576  3
-88.4439  37.963  3
-88.4405  37.9688  3
-88.4376  37.9749  3
-88.4354  37.9812  3
-88.4339  37.9878  3
-88.433  37.9944  3
>
-88.426  38  4
-88.4263  38.0074  4
-88.4274  38.0147  4
-88.4293  38.0219  4
-88.4318  38.0288  4
-88.435  38.0355  4
-88.4389  38.0418  4
-88.4434  38.0477  4
-88.4484  38.0531  4
-88.454  38.058  4
-88.46  38.0623  4
-88.4664  38.066  4
-88.4732  38.069  4
-88.4802  38.0713  4
-88.4874  38.073  4
-88.4948  38.0739  4
-88.5022  38.074  4
-88.5095  38.0734  4
-88.5168  38.0721  4
-88.5239  38.0701  4
-88.5308  38.0673  4
-88.5374  38.0639  4
-88.5436  38.0599  4
-88.5493  38.0552  4
-88.5546  38.05  4
-88.5593  38.0443  4
-88.5634  38.0382  4
-88.5669  38.0316  4
-88.5698  38.0248  4
-88.5719  38.0177  4
-88.5733  38.0104  4
-88.574  38.0031  4
-88.5739  37.9957  4
-88.5731  37.9883  4
-88.5716  37.9811  4
-88.5693  37.974  4
-88.5664  37.9672  4
-88.5628  37.9608  4
-88.5586  37.9547  4
-88.5537  37.9491  4
-88.5484  37.944  4
-88.5426  37.9394  4
-88.5363  37.9355  4
-88.5297  37.9322  4
-88.5228  37.9295  4
-88.5156  37.9276  4
-88.5083  37.9264  4
-88.5009  37.926  4
-88.4935  37.9262  4
-88.4862  37.9273  4
-88.479  37.929  4
-88.472  37.9315  4
-88.4653  37.9346  4
-88.459  37.9384  4
-88.453  37.9428  4
-88.4475  37.9478  4
-88.4426  37.9533  4
-88.4382  37.9592  4
-88.4344  37.9656  4
-88.4313  37.9723  4
-88.4289  37.9793  4
-88.4272  37.9865  4
-88.4262  37.9938  4
>
-88.4197  38  5
-88.4201  38.008  5
-88.4213  38.0159  5
-88.4233  38.0237  5
-88.4261  38.0313  5
-88.4296  38.0385  5
-88.4337  38.0453  5
-88.4386  38.0517  5
-88.4441  38.0576  5
