-88.408  38  1
-88.4084  38.0092  1
-88.4098  38.0183  1
-88.4121  38.0272  1
-88.4152  38.0358  1
-88.4192  38.0441  1
-88.424  38.052  1
-88.4296  38.0593  1
-88.4359  38.066  1
-88.4428  38.0721  1
-88.4503  38.0775  1
-88.4582  38.082  1
-88.4666  38.0858  1
-88.4754  38.0887  1
-88.4844  38.0907  1
-88.4935  38.0918  1
-88.5027  38.092  1
-88.5119  38.0913  1
-88.5209  38.0896  1
-88.5298  38.0871  1
-88.5383  38.0837  1
-88.5465  38.0795  1
-88.5542  38.0744  1
-88.5613  38.0686  1
-88.5679  38.0622  1
-88.5737  38.0551  1
-88.5789  38.0474  1
-88.5832  38.0393  1
-88.5867  38.0308  1
-88.5894  38.022  1
-88.5911  38.013  1
-88.592  38.0038  1
-88.5919  37.9946  1
-88.5909  37.9855  1
-88.589  37.9765  1
-88.5862  37.9677  1
-88.5825  37.9593  1
-88.5781  37.9512  1
-88.5728  37.9437  1
-88.5668  37.9367  1
-88.5602  37.9303  1
-88.5529  37.9247  1
-88.5451  37.9198  1
-88.5369  37.9157  1
-88.5283  37.9124  1
-88.5194  37.91  1
-88.5103  37.9085  1
-88.5011  37.908  1
-88.4919  37.9083  1
-88.4828  37.9096  1
-88.4739  37.9117  1
-88.4652  37.9148  1
-88.4569  37.9187  1
-88.449  37.9234  1
-88.4416  37.9289  1
-88.4348  37.9351  1
-88.4286  37.9419  1
-88.4232  37.9493  1
-88.4185  37.9572  1
-88.4146  37.9656  1
-88.4116  37.9743  1
-88.4095  37.9832  1
-88.4083  37.9924  1
>
-88.398  38  2
-88.3986  38.0102  2
-88.4001  38.0203  2
-88.4026  38.0301  2
-88.4061  38.0397  2
-88.4105  38.0489  2
-88.4159  38.0576  2
-88.422  38.0657  2
-88.429  38.0731  2
-88.4366  38.0799  2
-88.4449  38.0858  2
-88.4538  38.0909  2
-88.4631  38.095  2
-88.4727  38.0982  2
-88.4827  38.1005  2
-88.4928  38.1017  2
-88.503  38.1019  2
-88.5131  38.1011  2
-88.5232  38.0993  2
-88.533  38.0965  2
-88.5424  38.0927  2
-88.5515  38.088  2
-88.56  38.0824  2
-88.5679  38.076  2
-88.5752  38.0689  2
-88.5817  38.061  2
-88.5874  38.0526  2
-88.5922  38.0436  2
-88.5961  38.0342  2
-88.599  38.0244  2
-88.6009  38.0144  2
-88.6019  38.0042  2
-88.6018  37.994  2
-88.6007  37.9839  2
-88.5986  37.9739  2
-88.5955  37.9642  2
-88.5914  37.9549  2
-88.5865  37.946  2
-88.5806  37.9376  2
-88.574  37.9299  2
-88.5666  37.9228  2
-88.5586  37.9166  2
-88.55  37.9111  2
-88.5409  37.9066  2
-88.5313  37.903  2
-88.5215  37.9003  2
-88.5114  37.8987  2
-88.5013  37.8981  2
-88.4911  37.8984  2
-88.481  37.8998  2
-88.4711  37.9022  2
-88.4615  37.9056  2
-88.4522  37.9099  2
-88.4435  37.9151  2
-88.4353  37.9212  2
-88.4277  37.9281  2
-88.4209  37.9356  2
-88.4149  37.9439  2
-88.4097  37.9526  2
-88.4054  37.9619  2
-88.4021  37.9715  2
-88.3998  37.9814  2
-88.3984  37.9915  2
>
-88.389  38  3
-88.3896  38.0111  3
-88.3912  38.022  3
-88.394  38.0328  3
-88.3978  38.0432  3
-88.4026  38.0532  3
-88.4084  38.0627  3
-88.4151  38.0715  3
-88.4227  38.0796  3
-88.431  38.0869  3
-88.44  38.0934  3
-88.4497  38.0989  3
-88.4598  38.1034  3
-88.4703  38.1069  3
-88.4811  38.1094  3
-88.4921  38.1107  3
-88.5032  38.1109  3
-88.5143  38.1101  3
-88.5252  38.1081  3
-88.5359  38.105  3
-88.5462  38.1009  3
-88.556  38.0958  3
-88.5653  38.0897  3
-88.5739  38.0828  3
-88.5818  38.075  3
-88.5889  38.0664  3
-88.5951  38.0572  3
-88.6003  38.0474  3
-88.6046  38.0372  3
-88.6078  38.0266  3
-88.6099  38.0157  3
-88.6109  38.0046  3
-88.6108  37.9935  3
-88.6096  37.9825  3
-88.6073  37.9716  3
-88.6039  37.9611  3
-88.5995  37.9509  3
-88.5941  37.9412  3
-88.5878  37.9321  3
-88.5806  37.9237  3
-88.5725  37.916  3
-88.5638  37.9092  3
-88.5544  37.9033  3
-88.5445  37.8983  3
-88.5341  37.8944  3
-88.5234  37.8915  3
-88.5124  37.8897  3
