thickness= 0.136662
thickness= 0.135059
thickness= 0.146956
thickness= 0.153217
thickness= 0.128328
thickness= 0.105144
thickness= 0.0955718
thickness= 0.0943376
thickness= 0.102131
thickness= 0.114373
thickness= 0.132652
thickness= 0.160549
thickness= 0.174307
thickness= 0.172449
thickness= 0.170231
thickness= 0.160006
thickness= 0.153388
thickness= 0.16758
thickness= 0.176992
thickness= 0.178412
thickness= 0.185081
thickness= 0.173808
thickness= 0.164368
thickness= 0.172222
thickness= 0.181873
thickness= 0.197506
thickness= 0.213448
thickness= 0.222142
thickness= 0.227968
thickness= 0.246234
thickness= 0.264101
thickness= 0.262582
thickness= 0.262988
thickness= 0.274479
thickness= 0.290114
thickness= 0.305019
thickness= 0.316773
thickness= 0.320939
thickness= 0.32608
thickness= 0.339298
thickness= 0.345682
thickness= 0.343142
thickness= 0.345418
thickness= 0.352515
thickness= 0.346388
thickness= 0.342596
thickness= 0.346431
thickness= 0.350255
thickness= 0.362539
thickness= 0.370085
thickness= 0.365202
thickness= 0.355052
thickness= 0.348985
thickness= 0.341054
thickness= 0.325225
thickness= 0.313215
thickness= 0.304942
thickness= 0.299205
thickness= 0.302416
thickness= 0.305366
thickness= 0.300962
thickness= 0.297216
thickness= 0.297533
thickness= 0.293755
thickness= 0.289376
thickness= 0.284707
thickness= 0.257579
thickness= 0.224718
thickness= 0.207661
thickness= 0.198532
thickness= 0.195761
thickness= 0.199686
thickness= 0.203703
thickness= 0.200478
thickness= 0.193703
thickness= 0.204964
thickness= 0.225933
thickness= 0.230037
thickness= 0.230855
thickness= 0.234244
thickness= 0.233247
thickness= 0.234472
thickness= 0.237704
thickness= 0.241458
thickness= 0.242969
thickness= 0.238569
thickness= 0.233457
thickness= 0.229606
thickness= 0.226404
thickness= 0.22264
thickness= 0.21929
thickness= 0.212568
thickness= 0.207584
thickness= 0.211761
thickness= 0.215909
thickness= 0.218848
thickness= 0.217223
thickness= 0.211868
thickness= 0.211945
thickness= 0.20511
thickness= 0.200525
thickness= 0.203959
thickness= 0.203324
thickness= 0.20354
thickness= 0.20385
thickness= 0.203355
thickness= 0.202391
thickness= 0.201327
thickness= 0.201738
thickness= 0.204869
thickness= 0.207537
thickness= 0.206912
thickness= 0.207089
thickness= 0.20883
thickness= 0.206673
thickness= 0.20771
thickness= 0.212028
thickness= 0.208021
thickness= 0.204871
thickness= 0.200893
thickness= 0.200458
thickness= 0.208993
thickness= 0.213179
thickness= 0.210549
thickness= 0.212415
thickness= 0.221406
thickness= 0.224693
thickness= 0.22199
thickness= 0.221149
thickness= 0.220651
thickness= 0.217786
thickness= 0.217427
thickness= 0.225383
thickness= 0.235499
thickness= 0.238873
thickness= 0.235403
thickness= 0.22855
thickness= 0.231033
thickness= 0.238091
thickness= 0.240864
thickness= 0.246013
thickness= 0.250638
thickness= 0.253847
thickness= 0.252652
thickness= 0.251927
thickness= 0.255543
thickness= 0.258126
thickness= 0.264916
thickness= 0.264689
thickness= 0.259472
thickness= 0.258587
thickness= 0.254322
thickness= 0.258489
thickness= 0.266844
thickness= 0.271931
thickness= 0.28113
thickness= 0.288296
thickness= 0.291376
thickness= 0.29517
thickness= 0.29777
thickness= 0.302247
thickness= 0.310307
thickness= 0.317885
thickness= 0.324421
thickness= 0.328649
thickness= 0.333058
thickness= 0.341012
thickness= 0.350069
thickness= 0.352336
thickness= 0.341394
thickness= 0.329663
thickness= 0.328861
thickness= 0.335505
thickness= 0.346928
thickness= 0.355041
thickness= 0.358266
thickness= 0.357774
thickness= 0.359539
thickness= 0.364713
thickness= 0.365727
thickness= 0.363822
thickness= 0.109951
thickness= 0.114473
thickness= 0.137742
thickness= 0.152864
thickness= 0.127406
thickness= 0.0976669
thickness= 0.0876633
thickness= 0.088992
thickness= 0.100304
thickness= 0.116499
thickness= 0.133445
thickness= 0.155337
thickness= 0.168895
thickness= 0.168566
thickness= 0.164242
thickness= 0.157238
thickness= 0.153131
thickness= 0.159393
thickness= 0.168743
thickness= 0.17877
thickness= 0.184165
thickness= 0.173989
thickness= 0.165197
thickness= 0.169056
thickness= 0.181616
thickness= 0.195557
thickness= 0.207058
thickness= 0.217383
thickness= 0.229874
thickness= 0.251018
thickness= 0.26204
thickness= 0.256844
thickness= 0.260827
thickness= 0.274547
thickness= 0.287435
thickness= 0.300551
thickness= 0.316371
thickness= 0.320857
thickness= 0.319649
thickness= 0.328007
thickness= 0.334737
thickness= 0.332744
thickness= 0.335596
thickness= 0.34564
thickness= 0.339024
thickness= 0.32908
thickness= 0.339576
thickness= 0.35753
thickness= 0.372315
thickness= 0.377044
thickness= 0.370526
thickness= 0.360041
thickness= 0.35005
thickness= 0.339478
thickness= 0.327495
thickness= 0.316173
thickness= 0.305783
thickness= 0.301862
thickness= 0.306719
thickness= 0.305292
thickness= 0.297307
thickness= 0.291866
thickness= 0.292422
thickness= 0.292963
thickness= 0.286396
thickness= 0.280683
thickness= 0.256361
thickness= 0.223708
thickness= 0.208855
thickness= 0.200701
thickness= 0.197493
thickness= 0.200949
thickness= 0.201319
thickness= 0.19663
thickness= 0.190991
thickness= 0.202443
thickness= 0.224546
thickness= 0.227647
thickness= 0.225683
thickness= 0.228949
thickness= 0.22781
thickness= 0.228189
thickness= 0.234186
thickness= 0.240391
thickness= 0.241476
thickness= 0.237657
thickness= 0.233692
thickness= 0.230306
thickness= 0.22641
thickness= 0.221971
thickness= 0.218323
thickness= 0.213271
thickness= 0.209382
thickness= 0.2114
thickness= 0.21463
thickness= 0.218417
thickness= 0.217282
thickness= 0.208019
thickness= 0.205669
thickness= 0.204312
thickness= 0.199077
thickness= 0.19937
thickness= 0.199377
thickness= 0.19902
thickness= 0.199446
thickness= 0.198027
thickness= 0.197546
thickness= 0.199412
thickness= 0.202026
thickness= 0.205318
thickness= 0.207077
thickness= 0.206652
thickness= 0.206777
thickness= 0.205315
thickness= 0.204337
thickness= 0.207258
thickness= 0.209847
thickness= 0.20603
thickness= 0.20282
thickness= 0.201381
thickness= 0.20351
thickness= 0.210375
thickness= 0.212271
thickness= 0.208835
thickness= 0.21196
thickness= 0.220781
thickness= 0.222824
thickness= 0.221204
thickness= 0.220733
thickness= 0.220178
thickness= 0.217695
thickness= 0.219407
thickness= 0.228656
thickness= 0.235625
thickness= 0.23799
thickness= 0.235388
thickness= 0.2275
thickness= 0.22989
thickness= 0.237553
thickness= 0.238829
thickness= 0.24435
thickness= 0.250238
thickness= 0.252153
thickness= 0.249654
thickness= 0.249693
thickness= 0.255103
thickness= 0.25998
thickness= 0.264414
thickness= 0.261124
thickness= 0.256786
thickness= 0.25628
thickness= 0.253632
thickness= 0.257664
thickness= 0.268919
thickness= 0.276981
thickness= 0.283071
thickness= 0.288027
thickness= 0.291105
thickness= 0.293276
thickness= 0.295536
thickness= 0.300133
thickness= 0.308307
thickness= 0.317842
thickness= 0.326251
thickness= 0.331855
thickness= 0.338711
thickness= 0.345485
thickness= 0.349799
thickness= 0.350982
thickness= 0.342047
thickness= 0.329821
thickness= 0.329665
thickness= 0.337903
thickness= 0.345503
thickness= 0.350559
thickness= 0.352587
thickness= 0.354877
thickness= 0.359374
thickness= 0.36247
thickness= 0.358877
thickness= 0.353818
thickness= 0.0805734
thickness= 0.086248
thickness= 0.108005
thickness= 0.122742
thickness= 0.107225
thickness= 0.0858954
thickness= 0.0799235
thickness= 0.0829278
thickness= 0.0956877
thickness= 0.112842
thickness= 0.126659
thickness= 0.140295
thickness= 0.152801
thickness= 0.153132
thickness= 0.148064
thickness= 0.150181
thickness= 0.149165
thickness= 0.150342
thickness= 0.167813
thickness= 0.180086
thickness= 0.173354
thickness= 0.169991
thickness= 0.174404
thickness= 0.183689
thickness= 0.197329
thickness= 0.204873
thickness= 0.211548
thickness= 0.223419
thickness= 0.239054
thickness= 0.256342
thickness= 0.261634
thickness= 0.254863
thickness= 0.259817
thickness= 0.271862
thickness= 0.281099
thickness= 0.295048
thickness= 0.31267
thickness= 0.317339
thickness= 0.308268
thickness= 0.309833
thickness= 0.317136
thickness= 0.314847
thickness= 0.318543
thickness= 0.325086
thickness= 0.320402
thickness= 0.317668
thickness= 0.333392
thickness= 0.359134
thickness= 0.375487
thickness= 0.37999
thickness= 0.374287
thickness= 0.363917
thickness= 0.353771
thickness= 0.342606
thickness= 0.332463
thickness= 0.322734
thickness= 0.311672
thickness= 0.304508
thickness= 0.301396
thickness= 0.299083
thickness= 0.29457
thickness= 0.288645
thickness= 0.284707
thickness= 0.282584
thickness= 0.278434
thickness= 0.275852
thickness= 0.262379
thickness= 0.235231
thickness= 0.22354
thickness= 0.219571
thickness= 0.20747
thickness= 0.200231
thickness= 0.197954
thickness= 0.1941
thickness= 0.196032
thickness= 0.209929
thickness= 0.224752
thickness= 0.220114
thickness= 0.216739
thickness= 0.221802
thickness= 0.219899
thickness= 0.224169
thickness= 0.233623
thickness= 0.238771
thickness= 0.238447
thickness= 0.235433
thickness= 0.233197
thickness= 0.230692
thickness= 0.226043
thickness= 0.220877
thickness= 0.217924
thickness= 0.215193
thickness= 0.212276
thickness= 0.211685
thickness= 0.213204
thickness= 0.216572
thickness= 0.215136
thickness= 0.202556
thickness= 0.195353
thickness= 0.198433
thickness= 0.195812
thickness= 0.191908
thickness= 0.190827
thickness= 0.19071
thickness= 0.192747
thickness= 0.190751
thickness= 0.191455
thickness= 0.196346
thickness= 0.199563
thickness= 0.200452
thickness= 0.200338
thickness= 0.201833
thickness= 0.203482
thickness= 0.200449
thickness= 0.201007
thickness= 0.20516
thickness= 0.202471
thickness= 0.199871
thickness= 0.201559
thickness= 0.206236
thickness= 0.210328
thickness= 0.211526
thickness= 0.210216
thickness= 0.208514
thickness= 0.211088
thickness= 0.214129
thickness= 0.213359
thickness= 0.212463
thickness= 0.214152
thickness= 0.215564
thickness= 0.215807
thickness= 0.221942
thickness= 0.229897
thickness= 0.233451
thickness= 0.236307
thickness= 0.233948
thickness= 0.228035
thickness= 0.230417
thickness= 0.235647
thickness= 0.238685
thickness= 0.242589
thickness= 0.246051
thickness= 0.248518
thickness= 0.248273
thickness= 0.24951
thickness= 0.255264
thickness= 0.260267
thickness= 0.260595
thickness= 0.255164
thickness= 0.250352
thickness= 0.252378
thickness= 0.255415
thickness= 0.260649
thickness= 0.270808
thickness= 0.279806
thickness= 0.28501
thickness= 0.287287
thickness= 0.288688
thickness= 0.290101
thickness= 0.295588
thickness= 0.303126
thickness= 0.311503
thickness= 0.322441
thickness= 0.331048
thickness= 0.336719
thickness= 0.343501
thickness= 0.346567
thickness= 0.347048
thickness= 0.349086
thickness= 0.345161
thickness= 0.336037
thickness= 0.334352
thickness= 0.338771
thickness= 0.341907
thickness= 0.34628
thickness= 0.351137
thickness= 0.356298
thickness= 0.356408
thickness= 0.354541
thickness= 0.348942
thickness= 0.34177
thickness= 0.0718165
thickness= 0.0726645
thickness= 0.0805988
thickness= 0.0864043
thickness= 0.0819499
thickness= 0.0762373
