L7Structurev5.asc 5.5 2.7 2.65
L6Structurev5.asc 3.3 1.9 2.4
L5Structurev5.asc 5.0 2.7 2.65
L4Structurev5.asc 5.0 2.2 2.65 
L3Structurev5.asc 6.5 3.5 2.75
L2Structurev5.asc 6.0 3.3 2.6
L1Structurev5.asc 5.5 3.2 2.65
L0Structurev5.asc 6.2 3.5 2.8
